INFO     ActorSystem Administrator startup @ ActorAddr-(T|:1900)
DEBUG    db-server-4 Validation successful for clerk-9-trx-31 - Prepare OK
DEBUG    clerk-9 -Aborting due to validation fail clerk-9-trx-31
DEBUG    db-server-1 received abort request clerk-9-trx-31
DEBUG    db-server-3 received abort request clerk-9-trx-31
DEBUG    db-server-0 received abort request clerk-9-trx-31
DEBUG    clerk-9-trx-31 -false 
DEBUG    db-server-0 - Aborting transaction clerk-9-trx-31
DEBUG    db-server-4 received abort request clerk-9-trx-31
DEBUG    db-server-1 - Aborting transaction clerk-9-trx-31
DEBUG    db-server-3 - Aborting transaction clerk-9-trx-31
DEBUG    db-server-0 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x000002286738A7F0>], key=<function Server.__init__.<locals>.<lambda> at 0x000002286733DD90>, load=1000)
DEBUG    db-server-1 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x00000256D50DF0B8>], key=<function Server.__init__.<locals>.<lambda> at 0x00000256D509DD90>, load=1000)
DEBUG    db-server-4 - Aborting transaction clerk-9-trx-31
DEBUG    db-server-3 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x0000014A4542A828>], key=<function Server.__init__.<locals>.<lambda> at 0x0000014A453EDD90>, load=1000)
DEBUG    db-server-4 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x0000015FB361D278>], key=<function Server.__init__.<locals>.<lambda> at 0x0000015FB35DDD90>, load=1000)
DEBUG    clerk-9 -Starting read for: dict_keys([])
DEBUG    clerk-9 -Sending reads to dict_keys([]) 
DEBUG    clerk-9 -Read finished for clerk-9-trx-32
DEBUG    clerk-9 -Committing clerk-9-trx-32
DEBUG    clerk-9 -Sending prepare to dict_keys(['db-server-2', 'db-server-1', 'db-server-3', 'db-server-0', 'db-server-4']) 
DEBUG    db-server-2 received prepare request clerk-9-trx-32
DEBUG    db-server-2 -conflict, (0, 0), (5, 1, 1512825385729)
DEBUG    db-server-1 received prepare request clerk-9-trx-32
DEBUG    db-server-1 Validation successful for clerk-9-trx-32 - Prepare OK
DEBUG    db-server-3 received prepare request clerk-9-trx-32
DEBUG    db-server-3 Validation successful for clerk-9-trx-32 - Prepare OK
DEBUG    db-server-0 received prepare request clerk-9-trx-32
DEBUG    db-server-0 Validation successful for clerk-9-trx-32 - Prepare OK
DEBUG    db-server-4 received prepare request clerk-9-trx-32
DEBUG    db-server-4 Validation successful for clerk-9-trx-32 - Prepare OK
DEBUG    clerk-9 -Aborting due to validation fail clerk-9-trx-32
DEBUG    db-server-3 received abort request clerk-9-trx-32
DEBUG    db-server-1 received abort request clerk-9-trx-32
DEBUG    db-server-0 received abort request clerk-9-trx-32
DEBUG    clerk-9-trx-32 -false 
DEBUG    db-server-0 - Aborting transaction clerk-9-trx-32
DEBUG    db-server-4 received abort request clerk-9-trx-32
DEBUG    db-server-3 - Aborting transaction clerk-9-trx-32
DEBUG    db-server-1 - Aborting transaction clerk-9-trx-32
DEBUG    db-server-0 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x000002286738A7F0>], key=<function Server.__init__.<locals>.<lambda> at 0x000002286733DD90>, load=1000)
DEBUG    db-server-4 - Aborting transaction clerk-9-trx-32
DEBUG    db-server-3 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x0000014A454401D0>], key=<function Server.__init__.<locals>.<lambda> at 0x0000014A453EDD90>, load=1000)
DEBUG    db-server-1 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x00000256D50DFB00>], key=<function Server.__init__.<locals>.<lambda> at 0x00000256D509DD90>, load=1000)
DEBUG    db-server-4 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x0000015FB361D4E0>], key=<function Server.__init__.<locals>.<lambda> at 0x0000015FB35DDD90>, load=1000)
DEBUG    clerk-9 -Starting read for: dict_keys([])
DEBUG    clerk-9 -Sending reads to dict_keys([]) 
DEBUG    clerk-9 -Read finished for clerk-9-trx-33
DEBUG    clerk-9 -Committing clerk-9-trx-33
DEBUG    clerk-9 -Sending prepare to dict_keys(['db-server-2', 'db-server-1', 'db-server-3', 'db-server-0', 'db-server-4']) 
DEBUG    db-server-2 received prepare request clerk-9-trx-33
DEBUG    db-server-2 -conflict, (0, 0), (5, 1, 1512825385729)
DEBUG    db-server-1 received prepare request clerk-9-trx-33
DEBUG    db-server-1 Validation successful for clerk-9-trx-33 - Prepare OK
DEBUG    db-server-3 received prepare request clerk-9-trx-33
DEBUG    db-server-3 Validation successful for clerk-9-trx-33 - Prepare OK
DEBUG    db-server-0 received prepare request clerk-9-trx-33
DEBUG    db-server-0 Validation successful for clerk-9-trx-33 - Prepare OK
DEBUG    db-server-4 received prepare request clerk-9-trx-33
DEBUG    db-server-4 Validation successful for clerk-9-trx-33 - Prepare OK
DEBUG    clerk-9 -Aborting due to validation fail clerk-9-trx-33
DEBUG    db-server-1 received abort request clerk-9-trx-33
DEBUG    db-server-3 received abort request clerk-9-trx-33
DEBUG    db-server-0 received abort request clerk-9-trx-33
DEBUG    clerk-9-trx-33 -false 
DEBUG    db-server-0 - Aborting transaction clerk-9-trx-33
DEBUG    db-server-4 received abort request clerk-9-trx-33
DEBUG    db-server-1 - Aborting transaction clerk-9-trx-33
DEBUG    db-server-3 - Aborting transaction clerk-9-trx-33
DEBUG    db-server-0 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x000002286738A7F0>], key=<function Server.__init__.<locals>.<lambda> at 0x000002286733DD90>, load=1000)
DEBUG    db-server-1 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x00000256D50DF4A8>], key=<function Server.__init__.<locals>.<lambda> at 0x00000256D509DD90>, load=1000)
DEBUG    db-server-4 - Aborting transaction clerk-9-trx-33
DEBUG    db-server-3 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x0000014A45440358>], key=<function Server.__init__.<locals>.<lambda> at 0x0000014A453EDD90>, load=1000)
DEBUG    db-server-4 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x0000015FB361DCF8>], key=<function Server.__init__.<locals>.<lambda> at 0x0000015FB35DDD90>, load=1000)
DEBUG    clerk-9 -Starting read for: dict_keys([])
DEBUG    clerk-9 -Sending reads to dict_keys([]) 
DEBUG    clerk-9 -Read finished for clerk-9-trx-34
DEBUG    clerk-9 -Committing clerk-9-trx-34
DEBUG    clerk-9 -Sending prepare to dict_keys(['db-server-2', 'db-server-1', 'db-server-3', 'db-server-0', 'db-server-4']) 
DEBUG    db-server-2 received prepare request clerk-9-trx-34
DEBUG    db-server-2 -conflict, (0, 0), (5, 1, 1512825385729)
DEBUG    db-server-1 received prepare request clerk-9-trx-34
DEBUG    db-server-1 Validation successful for clerk-9-trx-34 - Prepare OK
DEBUG    db-server-3 received prepare request clerk-9-trx-34
DEBUG    db-server-0 received prepare request clerk-9-trx-34
DEBUG    db-server-3 Validation successful for clerk-9-trx-34 - Prepare OK
DEBUG    db-server-0 Validation successful for clerk-9-trx-34 - Prepare OK
DEBUG    db-server-4 received prepare request clerk-9-trx-34
DEBUG    db-server-4 Validation successful for clerk-9-trx-34 - Prepare OK
DEBUG    clerk-9 -Aborting due to validation fail clerk-9-trx-34
DEBUG    db-server-1 received abort request clerk-9-trx-34
DEBUG    db-server-3 received abort request clerk-9-trx-34
DEBUG    db-server-0 received abort request clerk-9-trx-34
DEBUG    clerk-9-trx-34 -false 
DEBUG    db-server-0 - Aborting transaction clerk-9-trx-34
DEBUG    db-server-4 received abort request clerk-9-trx-34
DEBUG    db-server-1 - Aborting transaction clerk-9-trx-34
DEBUG    db-server-3 - Aborting transaction clerk-9-trx-34
DEBUG    db-server-0 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x000002286738A7F0>], key=<function Server.__init__.<locals>.<lambda> at 0x000002286733DD90>, load=1000)
DEBUG    db-server-4 - Aborting transaction clerk-9-trx-34
DEBUG    db-server-1 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x00000256D50EE320>], key=<function Server.__init__.<locals>.<lambda> at 0x00000256D509DD90>, load=1000)
DEBUG    db-server-3 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x0000014A45440358>], key=<function Server.__init__.<locals>.<lambda> at 0x0000014A453EDD90>, load=1000)
DEBUG    db-server-4 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x0000015FB361D390>], key=<function Server.__init__.<locals>.<lambda> at 0x0000015FB35DDD90>, load=1000)
DEBUG    clerk-9 -Starting read for: dict_keys([])
DEBUG    clerk-9 -Sending reads to dict_keys([]) 
DEBUG    clerk-9 -Read finished for clerk-9-trx-35
DEBUG    clerk-9 -Committing clerk-9-trx-35
DEBUG    clerk-9 -Sending prepare to dict_keys(['db-server-2', 'db-server-1', 'db-server-3', 'db-server-0', 'db-server-4']) 
DEBUG    db-server-2 received prepare request clerk-9-trx-35
DEBUG    db-server-2 -conflict, (0, 0), (5, 1, 1512825385729)
DEBUG    db-server-1 received prepare request clerk-9-trx-35
DEBUG    db-server-1 Validation successful for clerk-9-trx-35 - Prepare OK
DEBUG    db-server-3 received prepare request clerk-9-trx-35
DEBUG    db-server-3 Validation successful for clerk-9-trx-35 - Prepare OK
DEBUG    db-server-0 received prepare request clerk-9-trx-35
DEBUG    db-server-0 Validation successful for clerk-9-trx-35 - Prepare OK
DEBUG    db-server-4 received prepare request clerk-9-trx-35
DEBUG    db-server-4 Validation successful for clerk-9-trx-35 - Prepare OK
DEBUG    clerk-9 -Aborting due to validation fail clerk-9-trx-35
DEBUG    db-server-1 received abort request clerk-9-trx-35
DEBUG    db-server-3 received abort request clerk-9-trx-35
DEBUG    db-server-0 received abort request clerk-9-trx-35
DEBUG    db-server-4 received abort request clerk-9-trx-35
DEBUG    clerk-9-trx-35 -false 
DEBUG    db-server-1 - Aborting transaction clerk-9-trx-35
DEBUG    db-server-3 - Aborting transaction clerk-9-trx-35
DEBUG    db-server-0 - Aborting transaction clerk-9-trx-35
DEBUG    db-server-4 - Aborting transaction clerk-9-trx-35
DEBUG    db-server-1 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x00000256D50EE0F0>], key=<function Server.__init__.<locals>.<lambda> at 0x00000256D509DD90>, load=1000)
DEBUG    db-server-3 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x0000014A45440898>], key=<function Server.__init__.<locals>.<lambda> at 0x0000014A453EDD90>, load=1000)
DEBUG    db-server-0 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x000002286738A7F0>], key=<function Server.__init__.<locals>.<lambda> at 0x000002286733DD90>, load=1000)
DEBUG    db-server-4 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x0000015FB361DBA8>], key=<function Server.__init__.<locals>.<lambda> at 0x0000015FB35DDD90>, load=1000)
DEBUG    clerk-9 -Starting read for: dict_keys([])
DEBUG    clerk-9 -Sending reads to dict_keys([]) 
DEBUG    clerk-9 -Read finished for clerk-9-trx-36
DEBUG    clerk-9 -Committing clerk-9-trx-36
DEBUG    clerk-9 -Sending prepare to dict_keys(['db-server-2', 'db-server-1', 'db-server-3', 'db-server-0', 'db-server-4']) 
DEBUG    db-server-2 received prepare request clerk-9-trx-36
DEBUG    db-server-2 -conflict, (0, 0), (5, 1, 1512825385729)
DEBUG    db-server-1 received prepare request clerk-9-trx-36
DEBUG    db-server-1 Validation successful for clerk-9-trx-36 - Prepare OK
DEBUG    db-server-3 received prepare request clerk-9-trx-36
DEBUG    db-server-0 received prepare request clerk-9-trx-36
DEBUG    db-server-3 Validation successful for clerk-9-trx-36 - Prepare OK
DEBUG    db-server-0 Validation successful for clerk-9-trx-36 - Prepare OK
DEBUG    db-server-4 received prepare request clerk-9-trx-36
DEBUG    db-server-4 Validation successful for clerk-9-trx-36 - Prepare OK
DEBUG    clerk-9 -Aborting due to validation fail clerk-9-trx-36
DEBUG    db-server-1 received abort request clerk-9-trx-36
DEBUG    db-server-3 received abort request clerk-9-trx-36
DEBUG    db-server-0 received abort request clerk-9-trx-36
DEBUG    clerk-9-trx-36 -false 
DEBUG    db-server-0 - Aborting transaction clerk-9-trx-36
DEBUG    db-server-4 received abort request clerk-9-trx-36
DEBUG    db-server-1 - Aborting transaction clerk-9-trx-36
DEBUG    db-server-3 - Aborting transaction clerk-9-trx-36
DEBUG    db-server-0 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x000002286738ADA0>], key=<function Server.__init__.<locals>.<lambda> at 0x000002286733DD90>, load=1000)
DEBUG    db-server-4 - Aborting transaction clerk-9-trx-36
DEBUG    db-server-1 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x00000256D50EE080>], key=<function Server.__init__.<locals>.<lambda> at 0x00000256D509DD90>, load=1000)
DEBUG    db-server-3 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x0000014A45440898>], key=<function Server.__init__.<locals>.<lambda> at 0x0000014A453EDD90>, load=1000)
DEBUG    db-server-4 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x0000015FB3612EB8>], key=<function Server.__init__.<locals>.<lambda> at 0x0000015FB35DDD90>, load=1000)
DEBUG    clerk-9 -Starting read for: dict_keys([])
DEBUG    clerk-9 -Sending reads to dict_keys([]) 
DEBUG    clerk-9 -Read finished for clerk-9-trx-37
DEBUG    clerk-9 -Committing clerk-9-trx-37
DEBUG    clerk-9 -Sending prepare to dict_keys(['db-server-2', 'db-server-1', 'db-server-3', 'db-server-0', 'db-server-4']) 
DEBUG    db-server-2 received prepare request clerk-9-trx-37
DEBUG    db-server-2 -conflict, (0, 0), (5, 1, 1512825385729)
DEBUG    db-server-1 received prepare request clerk-9-trx-37
DEBUG    db-server-1 Validation successful for clerk-9-trx-37 - Prepare OK
DEBUG    db-server-3 received prepare request clerk-9-trx-37
DEBUG    db-server-3 Validation successful for clerk-9-trx-37 - Prepare OK
DEBUG    db-server-0 received prepare request clerk-9-trx-37
DEBUG    db-server-0 Validation successful for clerk-9-trx-37 - Prepare OK
DEBUG    db-server-4 received prepare request clerk-9-trx-37
DEBUG    db-server-4 Validation successful for clerk-9-trx-37 - Prepare OK
DEBUG    clerk-9 -Aborting due to validation fail clerk-9-trx-37
DEBUG    db-server-1 received abort request clerk-9-trx-37
DEBUG    db-server-3 received abort request clerk-9-trx-37
DEBUG    db-server-0 received abort request clerk-9-trx-37
DEBUG    clerk-9-trx-37 -false 
DEBUG    db-server-0 - Aborting transaction clerk-9-trx-37
DEBUG    db-server-4 received abort request clerk-9-trx-37
DEBUG    db-server-1 - Aborting transaction clerk-9-trx-37
DEBUG    db-server-3 - Aborting transaction clerk-9-trx-37
DEBUG    db-server-0 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x000002286738AE80>], key=<function Server.__init__.<locals>.<lambda> at 0x000002286733DD90>, load=1000)
DEBUG    db-server-4 - Aborting transaction clerk-9-trx-37
DEBUG    db-server-1 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x00000256D50EE898>], key=<function Server.__init__.<locals>.<lambda> at 0x00000256D509DD90>, load=1000)
DEBUG    db-server-3 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x0000014A45440898>], key=<function Server.__init__.<locals>.<lambda> at 0x0000014A453EDD90>, load=1000)
DEBUG    db-server-4 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x0000015FB361D390>], key=<function Server.__init__.<locals>.<lambda> at 0x0000015FB35DDD90>, load=1000)
DEBUG    clerk-9 -Starting read for: dict_keys([])
DEBUG    clerk-9 -Sending reads to dict_keys([]) 
DEBUG    clerk-9 -Read finished for clerk-9-trx-38
DEBUG    clerk-9 -Committing clerk-9-trx-38
DEBUG    clerk-9 -Sending prepare to dict_keys(['db-server-2', 'db-server-1', 'db-server-3', 'db-server-0', 'db-server-4']) 
DEBUG    db-server-2 received prepare request clerk-9-trx-38
DEBUG    db-server-2 -conflict, (0, 0), (5, 1, 1512825385729)
DEBUG    db-server-1 received prepare request clerk-9-trx-38
DEBUG    db-server-1 Validation successful for clerk-9-trx-38 - Prepare OK
DEBUG    db-server-3 received prepare request clerk-9-trx-38
DEBUG    db-server-3 Validation successful for clerk-9-trx-38 - Prepare OK
DEBUG    db-server-0 received prepare request clerk-9-trx-38
DEBUG    db-server-0 Validation successful for clerk-9-trx-38 - Prepare OK
DEBUG    db-server-4 received prepare request clerk-9-trx-38
DEBUG    db-server-4 Validation successful for clerk-9-trx-38 - Prepare OK
DEBUG    clerk-9 -Aborting due to validation fail clerk-9-trx-38
DEBUG    db-server-1 received abort request clerk-9-trx-38
DEBUG    db-server-3 received abort request clerk-9-trx-38
DEBUG    db-server-0 received abort request clerk-9-trx-38
DEBUG    clerk-9-trx-38 -false 
DEBUG    db-server-0 - Aborting transaction clerk-9-trx-38
DEBUG    db-server-4 received abort request clerk-9-trx-38
DEBUG    db-server-1 - Aborting transaction clerk-9-trx-38
DEBUG    db-server-3 - Aborting transaction clerk-9-trx-38
DEBUG    db-server-0 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x000002286738AF60>], key=<function Server.__init__.<locals>.<lambda> at 0x000002286733DD90>, load=1000)
DEBUG    db-server-4 - Aborting transaction clerk-9-trx-38
DEBUG    db-server-1 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x00000256D50EE978>], key=<function Server.__init__.<locals>.<lambda> at 0x00000256D509DD90>, load=1000)
DEBUG    db-server-3 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x0000014A45440080>], key=<function Server.__init__.<locals>.<lambda> at 0x0000014A453EDD90>, load=1000)
DEBUG    db-server-4 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x0000015FB3612CF8>], key=<function Server.__init__.<locals>.<lambda> at 0x0000015FB35DDD90>, load=1000)
DEBUG    clerk-9 -Starting read for: dict_keys([])
DEBUG    clerk-9 -Sending reads to dict_keys([]) 
DEBUG    clerk-9 -Read finished for clerk-9-trx-39
DEBUG    clerk-9 -Committing clerk-9-trx-39
DEBUG    clerk-9 -Sending prepare to dict_keys(['db-server-2', 'db-server-1', 'db-server-3', 'db-server-0', 'db-server-4']) 
DEBUG    db-server-2 received prepare request clerk-9-trx-39
DEBUG    db-server-2 -conflict, (0, 0), (5, 1, 1512825385729)
DEBUG    db-server-1 received prepare request clerk-9-trx-39
DEBUG    db-server-1 Validation successful for clerk-9-trx-39 - Prepare OK
DEBUG    db-server-3 received prepare request clerk-9-trx-39
DEBUG    db-server-3 Validation successful for clerk-9-trx-39 - Prepare OK
DEBUG    db-server-0 received prepare request clerk-9-trx-39
DEBUG    db-server-0 Validation successful for clerk-9-trx-39 - Prepare OK
DEBUG    db-server-4 received prepare request clerk-9-trx-39
DEBUG    db-server-4 Validation successful for clerk-9-trx-39 - Prepare OK
DEBUG    clerk-9 -Aborting due to validation fail clerk-9-trx-39
DEBUG    db-server-1 received abort request clerk-9-trx-39
DEBUG    db-server-3 received abort request clerk-9-trx-39
DEBUG    db-server-0 received abort request clerk-9-trx-39
DEBUG    clerk-9-trx-39 -false 
DEBUG    db-server-0 - Aborting transaction clerk-9-trx-39
DEBUG    db-server-4 received abort request clerk-9-trx-39
DEBUG    db-server-1 - Aborting transaction clerk-9-trx-39
DEBUG    db-server-3 - Aborting transaction clerk-9-trx-39
DEBUG    db-server-0 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x000002286737A518>], key=<function Server.__init__.<locals>.<lambda> at 0x000002286733DD90>, load=1000)
DEBUG    db-server-4 - Aborting transaction clerk-9-trx-39
DEBUG    db-server-1 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x00000256D50EEA58>], key=<function Server.__init__.<locals>.<lambda> at 0x00000256D509DD90>, load=1000)
DEBUG    db-server-3 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x0000014A454405F8>], key=<function Server.__init__.<locals>.<lambda> at 0x0000014A453EDD90>, load=1000)
DEBUG    db-server-4 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x0000015FB361D5F8>], key=<function Server.__init__.<locals>.<lambda> at 0x0000015FB35DDD90>, load=1000)
DEBUG    clerk-9 -Starting read for: dict_keys([])
DEBUG    clerk-9 -Sending reads to dict_keys([]) 
DEBUG    clerk-9 -Read finished for clerk-9-trx-40
DEBUG    clerk-9 -Committing clerk-9-trx-40
DEBUG    clerk-9 -Sending prepare to dict_keys(['db-server-2', 'db-server-1', 'db-server-3', 'db-server-0', 'db-server-4']) 
DEBUG    db-server-2 received prepare request clerk-9-trx-40
DEBUG    db-server-1 received prepare request clerk-9-trx-40
DEBUG    db-server-2 -conflict, (0, 0), (5, 1, 1512825385729)
DEBUG    db-server-1 Validation successful for clerk-9-trx-40 - Prepare OK
DEBUG    db-server-3 received prepare request clerk-9-trx-40
DEBUG    db-server-3 Validation successful for clerk-9-trx-40 - Prepare OK
DEBUG    db-server-0 received prepare request clerk-9-trx-40
DEBUG    db-server-0 Validation successful for clerk-9-trx-40 - Prepare OK
DEBUG    db-server-4 received prepare request clerk-9-trx-40
DEBUG    db-server-4 Validation successful for clerk-9-trx-40 - Prepare OK
DEBUG    clerk-9 -Aborting due to validation fail clerk-9-trx-40
DEBUG    db-server-1 received abort request clerk-9-trx-40
DEBUG    db-server-3 received abort request clerk-9-trx-40
DEBUG    clerk-9-trx-40 -false 
DEBUG    db-server-0 received abort request clerk-9-trx-40
DEBUG    db-server-4 received abort request clerk-9-trx-40
DEBUG    db-server-1 - Aborting transaction clerk-9-trx-40
DEBUG    db-server-3 - Aborting transaction clerk-9-trx-40
DEBUG    db-server-0 - Aborting transaction clerk-9-trx-40
DEBUG    db-server-4 - Aborting transaction clerk-9-trx-40
DEBUG    db-server-1 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x00000256D50EE2B0>], key=<function Server.__init__.<locals>.<lambda> at 0x00000256D509DD90>, load=1000)
DEBUG    db-server-3 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x0000014A45440CF8>], key=<function Server.__init__.<locals>.<lambda> at 0x0000014A453EDD90>, load=1000)
DEBUG    db-server-0 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x000002286737A860>], key=<function Server.__init__.<locals>.<lambda> at 0x000002286733DD90>, load=1000)
DEBUG    db-server-4 - history is: SortedListWithKey([<thor.utils.Transaction object at 0x0000015FB361D390>], key=<function Server.__init__.<locals>.<lambda> at 0x0000015FB35DDD90>, load=1000)
DEBUG    clerk-9 -Starting read for: dict_keys([])
DEBUG    clerk-9 -Sending reads to dict_keys([]) 
DEBUG    clerk-9 -Read finished for clerk-9-trx-41
DEBUG    clerk-9 -Committing clerk-9-trx-41
DEBUG    clerk-9 -Sending prepare to dict_keys(['db-server-2', 'db-server-1', 'db-server-3', 'db-server-0', 'db-server-4']) 
DEBUG    db-server-2 received prepare request clerk-9-trx-41
DEBUG    db-server-2 -conflict, (0, 0), (5, 1, 1512825385729)
DEBUG    db-server-1 received prepare request clerk-9-trx-41
DEBUG    db-server-1 Validation successful for clerk-9-trx-41 - Prepare OK
